Number;Name;Platform;Year;Genre;Publisher;Cluster
11082;Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata;PS2;2007;Misc;Hackberry;20
11096;Kenka Banchou 2: Full Throttle;PS2;2007;Action;Spike;20
11097;Zoids Assault;X360;2007;Strategy;Takara Tomy;20
11118;Kurikin: Nano Island Story;DS;2007;Role-Playing;Nintendo;20
11126;Naruto Shippuden: Gekito Ninja Taisen! EX 2;Wii;2007;Fighting;Takara Tomy;20
11132;El Tigre: The Adventures of Manny Rivera;DS;2007;Platform;THQ;20
11172;F.E.A.R. Files;X360;2007;Shooter;Vivendi Games;20
11190;Samurai Warriors 2: Xtreme Legends;PS2;2007;Action;Tecmo Koei;20
11199;Major League Baseball 2K7;PSP;2007;Sports;Take-Two Interactive;20
11221;Blacksite: Area 51;PS3;2007;Shooter;Midway Games;20
11235;Indianapolis 500 Legends;DS;2007;Racing;Destineer;20
11255;NCAA Football 08;XB;2007;Sports;Electronic Arts;20
11278;America's Army: True Soldiers;X360;2007;Shooter;Ubisoft;20
11279;Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III;PS2;2007;Misc;Hackberry;20
11359;Puchi Puchi Virus;DS;2007;Puzzle;Jaleco;20
11373;Death Jr. and the Science Fair of Doom;DS;2007;Platform;Konami Digital Entertainment;20
11404;Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari;DS;2007;Role-Playing;Banpresto;20
11406;Ninjabread Man;Wii;2007;Action;Popcorn Arcade;20
11408;Crush;PSP;2007;Puzzle;Sega;20
11422;Pro Evolution Soccer 2008 (JP sales);DS;2007;Sports;Konami Digital Entertainment;20
11444;Looney Tunes: Acme Arsenal;X360;2007;Action;Warner Bros. Interactive Entertainment;20
11453;Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B;DS;2007;Misc;Namco Bandai Games;20
11508;Disney's Meet the Robinsons;X360;2007;Action;Disney Interactive Studios;20
11534;World Series of Poker 2008: Battle for the Bracelets;X360;2007;Misc;Activision;20
11560;Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki;PS2;2007;Action;Namco Bandai Games;20
11561;7 Wonders of the Ancient World;PSP;2007;Puzzle;Mumbo Jumbo;20
11564;Final Fantasy XI: Vana'diel Collection 2008;PS2;2007;Role-Playing;Square Enix;20
11589;Bleach: Heat the Soul 4;PSP;2007;Fighting;Sony Computer Entertainment;20
11595;Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​;PS3;2007;Adventure;Sony Computer Entertainment;20
11597;Alien Syndrome;PSP;2007;Role-Playing;Sega;20
11616;Cosmic Family;Wii;2007;Misc;Ubisoft;20
11638;Dragon Shadow Spell;PS2;2007;Role-Playing;Flight-Plan;20
11645;The Idolm@ster;X360;2007;Simulation;Namco Bandai Games;20
11655;Madden NFL 08;GC;2007;Sports;Electronic Arts;20
11659;Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!;DS;2007;Fighting;Takara Tomy;20
11682;Fate/Tiger Colosseum;PSP;2007;Fighting;Capcom;20
11697;One Piece: Gear Spirit;DS;2007;Fighting;Namco Bandai Games;20
11698;Tales of Fandom Vol.2;PS2;2007;Role-Playing;Namco Bandai Games;20
11736;Backyard NBA Basketball;DS;2007;Sports;Atari;20
11789;Record of Agarest War;PS3;2007;Role-Playing;Ghostlight;20
11807;CSI: Dark Motives;DS;2007;Adventure;Ubisoft;20
11853;Alvin and the Chipmunks;PS2;2007;Misc;Brash Entertainment;20
11854;Backyard Hockey;DS;2007;Sports;Atari;20
11855;River King: Mystic Valley (US sales);DS;2007;Sports;Rising Star Games;20
11856;Romance of the Three Kingdoms XI;PS2;2007;Strategy;Tecmo Koei;20
11889;Elements of Destruction;DS;2007;Strategy;THQ;20
11892;Eiken DS;DS;2007;Misc;Rocket Company;20
11915;Hannspree Ten Kate Honda: SBK Superbike World Championship;PS2;2007;Racing;Black Bean Games;20
11916;Aqua Teen Hunger Force: Zombie Ninja Pro-Am;PS2;2007;Racing;Midway Games;20
11924;Make 10: A Journey of Numbers;DS;2007;Puzzle;Nintendo;20
11937;Operation Darkness;X360;2007;Role-Playing;Success;20
11954;Showtime Championship Boxing;Wii;2007;Fighting;Zoo Digital Publishing;20
11958;Dave Mirra BMX Challenge;Wii;2007;Sports;505 Games;20
11971;Theme Park;DS;2007;Simulation;Electronic Arts;20
12001;The Sims 2: Seasons;PC;2007;Simulation;Electronic Arts;20
12011;Anubis II;Wii;2007;Platform;Metro 3D;20
12018;Heavenly Guardian;Wii;2007;Shooter;505 Games;20
12028;Operation: Vietnam;DS;2007;Shooter;Majesco Entertainment;20
12039;Ultimate Board Game Collection;PSP;2007;Misc;Xplosiv;20
12054;Higurashi no Naku Koro ni Matsuri: Kakera Asobi;PS2;2007;Adventure;Alchemist;20
12068;Command & Conquer 3: Tiberium Wars;PC;2007;Strategy;Electronic Arts;20
12085;Dynasty Warriors DS: Fighter's Battle;DS;2007;Action;Tecmo Koei;20
12113;Zettai Onkan Otoda Master;DS;2007;Role-Playing;Hudson Soft;20
12115;Dragoneer's Aria;PSP;2007;Role-Playing;Tecmo Koei;20
12120;N+;DS;2007;Platform;Atari;20
12124;Shin Lucky * Star: Moe Drill ~Tabidachi~;DS;2007;Action;Kadokawa Shoten;20
12128;Lost in Blue 2;DS;2007;Adventure;Konami Digital Entertainment;20
12145;Fatal Fury: Battle Archives Volume 2;PS2;2007;Fighting;SNK Playmore;20
12178;R-Type Command;PSP;2007;Strategy;Rising Star Games;20
12179;Age of Empires III: The Asian Dynasties;PC;2007;Strategy;Microsoft Game Studios;20
12181;Dungeon Maker II: The Hidden War;PSP;2007;Role-Playing;Global A Entertainment;20
12197;Doraemon: Nobita no Shin Makai Daibouken DS;DS;2007;Role-Playing;Sega;20
12225;Interactive Storybook DS Series 1;DS;2007;Misc;Tommo;20
12238;Warhammer 40,000: Squad Command;DS;2007;Strategy;THQ;20
12241;Pro Yaky? Spirits 4;PS3;2007;Sports;Konami Digital Entertainment;20
12244;Walt Disney Pictures Presents Enchanted;DS;2007;Platform;Disney Interactive Studios;20
12254;Orcs & Elves;DS;2007;Role-Playing;Electronic Arts;20
12294;Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!;DS;2007;Action;Namco Bandai Games;20
12301;Legend of the Dragon;Wii;2007;Fighting;Game Factory;20
12310;Kiniro no Corda 2;PS2;2007;Role-Playing;Tecmo Koei;20
12320;Octomania;Wii;2007;Puzzle;Midas Interactive Entertainment;20
12322;Fishing Master (jp sales);Wii;2007;Sports;Konami Digital Entertainment;20
12324;Pawly Pets: My Vet Practice;DS;2007;Strategy;Ubisoft;20
12331;Bomberman Land;PSP;2007;Misc;Hudson Entertainment;20
12338;Seaman 2: Peking Genjin Ikusei Kit;PS2;2007;Simulation;Sega;20
12351;Panzer Tactics;DS;2007;Strategy;10TACLE Studios;20
12363;Alien Syndrome;Wii;2007;Role-Playing;Sega;20
12365;The Legend of Heroes: Trails in the Sky Second Chapter;PSP;2007;Role-Playing;Falcom Corporation;20
12388;Spy Games: Elevator Mission;Wii;2007;Shooter;Tommo;20
12398;Unreal Tournament III;PC;2007;Shooter;Midway Games;20
12430;Arkanoid DS;DS;2007;Puzzle;Square Enix;20
12456;Disney's Kim Possible: Global Gemini;DS;2007;Platform;Disney Interactive Studios;20
12462;Coded Arms: Contagion;PSP;2007;Shooter;Konami Digital Entertainment;20
12466;Kurupoto Cool Cool Stars;DS;2007;Action;Starfish;20
12467;The Witcher;PC;2007;Role-Playing;Atari;20
12473;Warriors of the Lost Empire;PSP;2007;Role-Playing;Mercury Games;20
12482;World Series of Poker 2008: Battle for the Bracelets;DS;2007;Misc;Activision;20
12493;Alvin and the Chipmunks;Wii;2007;Misc;Eidos Interactive;20
12503;Cabela's Big Game Hunter (2008);X360;2007;Sports;Activision Value;20
12527;Showtime Championship Boxing;DS;2007;Fighting;Zoo Digital Publishing;20
12530;Foster's Home for Imaginary Friends: Imagination Invaders;DS;2007;Adventure;Midway Games;20
12551;Impossible Mission;PSP;2007;Platform;System 3 Arcade Software;20
12578;Pro Yakyuu Netsu Star 2007;PS2;2007;Sports;Namco Bandai Games;20
12582;Izuna 2: The Unemployed Ninja Returns;DS;2007;Role-Playing;Success;20
12603;Zendoku;DS;2007;Puzzle;Eidos Interactive;20
12608;Crazy Chicken: Pharaoh's Treasure;DS;2007;Puzzle;Phenomedia;20
12624;S.T.A.L.K.E.R.: Shadow of Chernobyl;PC;2007;Shooter;THQ;20
12643;The History Channel: Battle for the Pacific;X360;2007;Shooter;Activision;20
12649;Tiger Woods PGA Tour 08;DS;2007;Sports;Electronic Arts;20
12661;Hajime no Ippo Portable: Victorious Spirits;PSP;2007;Fighting;Grand Prix Games;20
12664;Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu;DS;2007;Fighting;Takara Tomy;20
12697;Mana Khemia: Alchemists of Al-Revis;PS2;2007;Role-Playing;Nippon Ichi Software;20
12719;Wantame Fortune Channel;DS;2007;Misc;Capcom;20
12721;Bleach: Blade Battlers 2nd;PS2;2007;Fighting;Sony Computer Entertainment;20
12735;Kaite Shabette Hajimeyou! Monster Farm DS;DS;2007;Role-Playing;Tecmo Koei;20
12736;Dungeon Explorer: Warriors of Ancient Arts;DS;2007;Role-Playing;Rising Star Games;20
12747;Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni;PS2;2007;Misc;D3Publisher;20
12774;Meitantei Conan: Tantei Ryoku Trainer;DS;2007;Misc;Namco Bandai Games;20
12792;Backyard NFL Football '08;PS2;2007;Sports;Atari;20
12831;Medal of Honor: Airborne;PC;2007;Shooter;Electronic Arts;20
12842;Virtua Tennis 3;PSP;2007;Sports;Sega;20
12928;Domino Rally;Wii;2007;Action;Nordcurrent;20
12933;Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!;DS;2007;Action;Takara Tomy;20
12946;UEFA Champions League 2006-2007;X360;2007;Sports;Electronic Arts;20
12959;Myth Makers: Orbs of Doom;Wii;2007;Puzzle;Popcorn Arcade;20
12968;Code Lyoko;DS;2007;Action;Game Factory;20
12969;Taito Legends Power Up;PSP;2007;Action;Destineer;20
12971;Metal Slug Anthology;PSP;2007;Shooter;Ignition Entertainment;20
12983;Tsumiki: Block Drop Mania;DS;2007;Action;Nobilis;20
13001;Pony Friends;DS;2007;Simulation;Eidos Interactive;20
13007;Air Traffic Chaos;DS;2007;Simulation;Ertain;20
13009;Prism: Light the Way;DS;2007;Puzzle;Eidos Interactive;20
13023;Microsoft Flight Simulator X Acceleration Expansion Pack;PC;2007;Simulation;Microsoft Game Studios;20
13037;Ontamarama;DS;2007;Action;Atlus;20
13039;DokiDoki Majo Shinpan!;DS;2007;Adventure;SNK Playmore;20
13053;Jenga World Tour;Wii;2007;Misc;Atari;20
13084;Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2;DS;2007;Action;Namco Bandai Games;20
13119;Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen;DS;2007;Misc;Spike;20
13120;PachiPara 14: Fuu to Kumo to Super Umi in Okinawa;PS2;2007;Misc;Irem Software Engineering;20
13132;Sea Monsters: A Prehistoric Adventure;Wii;2007;Adventure;Zushi Games;20
13166;Hokuto no Ken;PS2;2007;Fighting;Sega;20
13177;Virtua Tennis 3;X360;2007;Sports;Sega;20
13179;Yu-Gi-Oh! World Championship 2007;DS;2007;Strategy;Konami Digital Entertainment;20
13184;Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o;PS2;2007;Adventure;505 Games;20
13185;Furu Furu Park;Wii;2007;Misc;Taito;20
13216;D.Gray-man: Kami no Shitotachi;DS;2007;Adventure;Konami Digital Entertainment;20
13233;Nicktoons: Attack of the Toybots;DS;2007;Platform;THQ;20
13242;GrimGrimoire;PS2;2007;Strategy;Tecmo Koei;20
13247;Tokimeki Memorial: Girls Side 1st Love;DS;2007;Adventure;Konami Digital Entertainment;20
13256;Growlanser VI: Precarious World;PS2;2007;Role-Playing;Atlus;20
13258;Boing! Docomodake DS;DS;2007;Puzzle;Ignition Entertainment;20
13283;Smash Court Tennis 3;PSP;2007;Sports;Namco Bandai Games;20
13293;Kiniro no Corda 2 Encore;PS2;2007;Role-Playing;Tecmo Koei;20
13308;Silent Hunter: Wolves of the Pacific;PC;2007;Simulation;Ubisoft;20
13329;Billy the Wizard: Rocket Broomstick Racing;Wii;2007;Racing;Metro 3D;20
13330;Pool Party;Wii;2007;Sports;SouthPeak Games;20
13340;Supreme Commander;PC;2007;Strategy;THQ;20
13354;MiniCopter: Adventure Flight;Wii;2007;Simulation;505 Games;20
13364;TMNT;DS;2007;Action;Ubisoft;20
13373;Arctic Tale;Wii;2007;Adventure;Zoo Digital Publishing;20
13374;Balloon Pop;Wii;2007;Puzzle;505 Games;20
13383;Crazy Chicken: Atlantis Quest;DS;2007;Platform;Phenomedia;20
13385;Counter Force;Wii;2007;Shooter;505 Games;20
13388;Fantastic Four: Rise of the Silver Surfer;Wii;2007;Action;Take-Two Interactive;20
13397;Cabela's Trophy Bucks;X360;2007;Sports;Activision Value;20
13405;City Life: World Edition;PC;2007;Simulation;Monte Christo Multimedia;20
13426;Fantastic Four: Rise of the Silver Surfer;DS;2007;Action;Take-Two Interactive;20
13442;Thrillville: Off the Rails;DS;2007;Strategy;LucasArts;20
13466;Mana Khemia: Alchemists of Al-Revis (JP sales);PS2;2007;Role-Playing;Nippon Ichi Software;20
13473;Guilty Gear XX Accent Core;PS2;2007;Fighting;Unknown;20
13483;Yes! PreCure 5;DS;2007;Action;Namco Bandai Games;20
13484;Bionicle Heroes;Wii;2007;Shooter;Eidos Interactive;20
13491;Front Mission;DS;2007;Strategy;Square Enix;20
13505;Heatseeker;PSP;2007;Action;Codemasters;20
13513;Daito Giken Koushiki Pachi-Slot Simulator: Shake II;PS2;2007;Misc;Paon;20
13520;Dead Head Fred;PSP;2007;Action;D3Publisher;20
13523;Disney's Meet the Robinsons;GC;2007;Action;Disney Interactive Studios;20
13535;Monster Trux Arenas: Special Edition;Wii;2007;Racing;Popcorn Arcade;20
13551;Castle of Shikigami III;Wii;2007;Shooter;PQube;20
13565;Need for Speed: ProStreet;PC;2007;Racing;Electronic Arts;20
13608;The Monkey King: The Legend Begins;Wii;2007;Shooter;Starfish;20
13621;Platinum Sudoku;DS;2007;Puzzle;Ubisoft;20
13629;Pocket Pool;PSP;2007;Action;Conspiracy Entertainment;20
13631;Lise no Atelier: Ordre no Renkinjutsushi;DS;2007;Role-Playing;Gust;20
13648;Guilty Gear XX Accent Core;Wii;2007;Fighting;505 Games;20
13656;Watashi no Relaxuma;DS;2007;Simulation;Rocket Company;20
13672;Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret;PS2;2007;Sports;Konami Digital Entertainment;20
13690;Hannspree Ten Kate Honda: SBK Superbike World Championship;PSP;2007;Racing;Black Bean Games;20
13698;Banushi Life Game: Winner's Circle;DS;2007;Sports;Genki;20
13705;Company of Heroes: Opposing Fronts;PC;2007;Strategy;THQ;20
13708;PopCap Arcade Vol 1;X360;2007;Puzzle;PopCap Games;20
13715;SWAT: Target Liberty;PSP;2007;Shooter;Vivendi Games;20
13751;Meteos: Disney Magic;DS;2007;Puzzle;Disney Interactive Studios;20
13755;Samurai Warriors 2: Empires;X360;2007;Action;Tecmo Koei;20
13763;Imabikisou;PS3;2007;Adventure;Sega;20
13774;Empire Earth III;PC;2007;Strategy;Vivendi Games;20
13789;King of Fighters: Maximum Impact Regulation A;PS2;2007;Fighting;SNK Playmore;20
13790;Who Wants to be a Millionaire: 1st Edition;DS;2007;Misc;Ubisoft;20
13795;Surf's Up;PS3;2007;Sports;Ubisoft;20
13803;Haneru no Tobira DS: Tanshuku Tetsudou no Yoru;DS;2007;Misc;Namco Bandai Games;20
13813;Brothers In Arms DS;DS;2007;Shooter;Ubisoft;20
13828;Draglade (JP sales);DS;2007;Fighting;505 Games;20
13854;Supreme Commander: Forged Alliance;PC;2007;Strategy;THQ;20
13876;Harry Potter and the Order of the Phoenix;PC;2007;Action;Electronic Arts;20
13878;Holly Hobbie & Friends;DS;2007;Misc;Majesco Entertainment;20
13897;R-Type Command (correct US sales);PSP;2007;Strategy;Rising Star Games;20
13935;Zoo Hospital;DS;2007;Simulation;Eidos Interactive;20
13943;Real Soccer 2008;DS;2007;Sports;Ubisoft;20
13958;Rugby 08;PS2;2007;Sports;Electronic Arts;20
13966;Bubble Bobble Double Shot;DS;2007;Puzzle;Rising Star Games;20
13980;Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo;DS;2007;Adventure;D3Publisher;20
14009;Napoleon Dynamite: The Game;PSP;2007;Puzzle;Crave Entertainment;20
14011;Enchanted Arms (JP sales);PS3;2007;Role-Playing;Ubisoft;20
14014;Onsei Kanjou Sokuteiki: Kokoro Scan;DS;2007;Misc;Sega;20
14020;World in Conflict;PC;2007;Strategy;Vivendi Games;20
14039;Super Robot Taisen: Scramble Commander the 2nd;PS2;2007;Strategy;Banpresto;20
14041;Tomb Raider: Anniversary;PC;2007;Action;Eidos Interactive;20
14051;Gothic Universe;PC;2007;Role-Playing;JoWood Productions;20
14077;Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem;DS;2007;Racing;Zoo Digital Publishing;20
14080;NHRA Drag Racing: Countdown to the Championship;PS2;2007;Racing;THQ;20
14132;Boulder Dash: Rocks!;DS;2007;Puzzle;10TACLE Studios;20
14133;NHRA Drag Racing: Countdown to the Championship;PSP;2007;Racing;THQ;20
14149;Wangan Midnight;PS3;2007;Racing;Genki;20
14153;Kekkaishi: Kokubourou no Kage;Wii;2007;Action;Namco Bandai Games;20
14176;Who Wants to be a Millionaire: 1st Edition;Wii;2007;Misc;Ubisoft;20
14182;Women's Volleyball Championship;PS2;2007;Sports;Spike;20
14184;Jikkyou Powerful Pro Yakyuu Wii Ketteiban;Wii;2007;Sports;Konami Digital Entertainment;20
14186;Rakushou! Pachi-Slot Sengen 5: Rio Paradise;PS2;2007;Misc;Tecmo Koei;20
14212;Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita;PSP;2007;Role-Playing;Nippon Ichi Software;20
14216;Metal Gear Solid: The Essential Collection (JP sales);PS2;2007;Adventure;Konami Digital Entertainment;20
14220;Pachitte Chonmage Tatsujin 12: Pachinko Ultraman;PS2;2007;Misc;Hackberry;20
14239;Safari Adventures: Africa;Wii;2007;Adventure;Neko Entertainment;20
14249;Legend of the Dragon;PSP;2007;Fighting;Game Factory;20
14263;Suujin Taisen;DS;2007;Strategy;Nintendo;20
14267;Combat Mission: Shock Force;PC;2007;Strategy;Paradox Interactive;20
14270;Mystery Case Files: Ravenhearst;PC;2007;Puzzle;Focus Home Interactive;20
14272;River King: Mystic Valley (jp sales);DS;2007;Sports;Rising Star Games;20
14283;Mame Goma: Honobo no Nikki;DS;2007;Simulation;TDK Core;20
14292;Arthur and the Invisibles;DS;2007;Adventure;Atari;20
14293;Flipper Critters;DS;2007;Simulation;Conspiracy Entertainment;20
14308;Saru! Get You! SaruSaru Daisakusen;PSP;2007;Platform;Sony Computer Entertainment;20
14321;Vegas Casino;DS;2007;Misc;Neko Entertainment;20
14324;Biker Mice From Mars;DS;2007;Racing;Game Factory;20
14335;Underground Pool;DS;2007;Sports;UFO Interactive;20
14344;Konami Classics Series: Arcade Hits;DS;2007;Misc;Konami Digital Entertainment;20
14349;Hiiro no Kakera 2: Hisui no Shizuku;PS2;2007;Adventure;Idea Factory;20
14379;Eyeshield 21: Field Saikyou no Senshi Tachi;Wii;2007;Role-Playing;Nintendo;20
14398;Ratatouille;PC;2007;Action;THQ;20
14449;BeatMania IIDX 13: DistorteD;PS2;2007;Simulation;Konami Digital Entertainment;20
14454;Hot Pixel;PSP;2007;Puzzle;Atari;20
14461;Pet Alien: An Intergalactic Puzzlepalooza;DS;2007;Action;Game Factory;20
14481;Minna no Golf Jou Vol.1;PSP;2007;Sports;Sony Computer Entertainment;20
14483;Resident Evil 4;PC;2007;Action;Ubisoft;20
14489;Pop'n Music 14 Fever!;PS2;2007;Misc;Konami Digital Entertainment;20
14500;N+;PSP;2007;Platform;Atari;20
14502;Code Geass: Hangyaku no Lelouch;DS;2007;Action;Namco Bandai Games;20
14517;Galaxy Angel II: Mugen Kairou no Kagi;PS2;2007;Strategy;Broccoli;20
14566;Drake & Josh: Talent Showdown;DS;2007;Adventure;THQ;20
14576;NBA 08;PSP;2007;Sports;Sony Computer Entertainment;20
14590;Treasure Gaust: Gaust Diver Crimson Red / Deep Purple;DS;2007;Action;Namco Bandai Games;20
14601;Driver: Parallel Lines;Wii;2007;Racing;Ubisoft;20
14672;Betty Boop's Double Shift;DS;2007;Puzzle;Zoo Digital Publishing;20
14700;HotBrain;PSP;2007;Puzzle;Midway Games;20
14720;Gintama: Banji Oku Chuubu!;Wii;2007;Action;Namco Bandai Games;20
14723;Negima!? Dream Tactic Yumemiru Otome Princess;PS2;2007;Strategy;Konami Digital Entertainment;20
14736;Eco Creatures: Save The Forest;DS;2007;Adventure;Rising Star Games;20
14739;Dragon Tamer: Sound Spirit;DS;2007;Role-Playing;Namco Bandai Games;20
14754;The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%;PS2;2007;Fighting;Banpresto;20
14770;The Sims 2: Bon Voyage;PC;2007;Simulation;Electronic Arts;20
14787;Kabu Trader Shun;DS;2007;Action;Capcom;20
14804;Ookiku Furikabutte: Honto no Ace ni Nareru kamo;DS;2007;Sports;Marvelous Interactive;20
14805;Medal of Honor: Vanguard;PS2;2007;Shooter;Electronic Arts;20
14820;AniMates!;DS;2007;Simulation;Lexicon Entertainment;20
14825;Backyard NFL Football;Wii;2007;Sports;Atari;20
14828;Age of Empires III: Gold Edition;PC;2007;Strategy;Microsoft Game Studios;20
14893;Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2;PS2;2007;Misc;Sega;20
14902;Napoleon Dynamite: The Game;DS;2007;Puzzle;Crave Entertainment;20
14904;Rock 'N' Roll Adventures;Wii;2007;Platform;Popcorn Arcade;20
14908;Gakuen Alice: WakuWaku * Happy Friends;DS;2007;Adventure;Kids Station;20
14919;DEATH NOTE: L o Tsugu Mono;DS;2007;Adventure;Konami Digital Entertainment;20
14935;Shinseiki Evangelion: Battle Orchestra;PS2;2007;Fighting;Broccoli;20
14943;The Settlers: Rise of an Empire;PC;2007;Strategy;Ubisoft;20
14954;World Series of Poker 2008: Battle for the Bracelets;PSP;2007;Misc;Activision;20
14965;Viva Pinata;PC;2007;Simulation;Microsoft Game Studios;20
14968;Chili Con Carnage;PSP;2007;Shooter;Eidos Interactive;20
14989;O.M.G. 26 - Our Mini Games;DS;2007;Puzzle;505 Games;20
15003;Wangan Midnight Portable;PSP;2007;Racing;Genki;20
15017;SimCity Societies;PC;2007;Simulation;Electronic Arts;20
15023;Bomberman Story DS;DS;2007;Role-Playing;Rising Star Games;20
15031;Backyard NFL Football;DS;2007;Sports;Atari;20
15057;NANA: Live Staff Daiboshuu! Shoshinsha Kangei;DS;2007;Action;Konami Digital Entertainment;20
15061;Zero no Tsukaima: Shou-akuma to Harukaze no Concerto;PS2;2007;Adventure;Marvelous Interactive;20
15070;Nanatsuiro * Drops Pure!!;PS2;2007;Adventure;Media Works;20
15086;G1 Jockey Wii;Wii;2007;Sports;Tecmo Koei;20
15088;Wrestle Kingdom 2: Pro Wrestling Sekai Taisen;PS2;2007;Fighting;Yuke's;20
15094;Ikki Tousen: Shining Dragon;PS2;2007;Role-Playing;Marvelous Interactive;20
15097;DiRT;PC;2007;Racing;Codemasters;20
15122;Minna no Chizu 2;PSP;2007;Misc;Zenrin;20
15124;Test Drive Unlimited;PC;2007;Racing;Atari;20
15131;Interactive Storybook DS Series 3;DS;2007;Misc;Tommo;20
15147;Overlord;PC;2007;Strategy;Codemasters;20
15154;Balls of Fury;Wii;2007;Sports;Zoo Digital Publishing;20
15162;Warriors of the Lost Empire (JP sales);PSP;2007;Role-Playing;Mercury Games;20
15168;Jissen Pachinko Hisshouhou! CR Sakura Taisen;PS2;2007;Misc;Sega;20
15176;Happiness! De-Lucks;PS2;2007;Adventure;Marvelous Interactive;20
15204;Jissen Pachi-Slot Hisshouhou! Mister Magic Neo;PS2;2007;Misc;Sega;20
15215;Disney's Meet the Robinsons;DS;2007;Action;Disney Interactive Studios;20
15222;Legend: Hand of God;PC;2007;Role-Playing;DTP Entertainment;20
15231;The Fast and the Furious;PSP;2007;Racing;Deep Silver;20
15239;Puyo Puyo! 15th Anniversary;PSP;2007;Puzzle;Sega;20
15257;Tengen Toppa Gurren-Lagann;DS;2007;Action;Konami Digital Entertainment;20
15281;Jinsei Game Wii;Wii;2007;Misc;Takara Tomy;20
15299;Meitantei Evangelion;PS2;2007;Adventure;Broccoli;20
15305;Spider-Man 3;PC;2007;Platform;Activision;20
15309;Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri;DS;2007;Misc;Tecmo Koei;20
15315;Super PickUps;PS2;2007;Racing;XS Games;20
15316;Puzzle Quest: Challenge of the Warlords;PSP;2007;Puzzle;D3Publisher;20
15318;Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa;DS;2007;Adventure;Marvelous Interactive;20
15332;Hellgate: London;PC;2007;Role-Playing;Electronic Arts;20
15354;Chicken Hunter;DS;2007;Shooter;Phoenix Games;20
15373;Pippa Funnell: Ranch Rescue;Wii;2007;Adventure;Ubisoft;20
15398;B-17: Fortress in the Sky;DS;2007;Simulation;DSI Games;20
15405;Winning Post 7: Maximum 2007;PS2;2007;Sports;Tecmo Koei;20
15417;Worms;X360;2007;Strategy;Microsoft Game Studios;20
15442;Nervous Brickdown;DS;2007;Puzzle;Eidos Interactive;20
15447;Spanish for Everyone!;DS;2007;Puzzle;Activision;20
15454;UFO: Trilogy;PC;2007;Strategy;Unknown;20
15464;AIR;PSP;2007;Adventure;Prototype;20
15506;Katekyoo Hitman Reborn! Dream Hyper Battle!;PS2;2007;Fighting;Marvelous Interactive;20
15516;Elvandia Story;PS2;2007;Role-Playing;Spike;20
15539;Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!;PS2;2007;Action;Marvelous Interactive;20
15541;Guitar Freaks V3 & DrumMania V3;PS2;2007;Simulation;Konami Digital Entertainment;20
15545;Snow Portable;PSP;2007;Adventure;Prototype;20
15548;Guitar Freaks & DrumMania: Masterpiece Gold;PS2;2007;Simulation;Konami Digital Entertainment;20
15554;Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales);PS2;2007;Strategy;Konami Digital Entertainment;20
15561;Garfield's Nightmare;DS;2007;Platform;Game Factory;20
15579;Sega Ages 2500 Series Vol. 29: Monster World Complete Collection;PS2;2007;Role-Playing;Sega;20
15587;Arabians Lost: The Engagement on Desert;PS2;2007;Adventure;Prototype;20
15590;Gakken DS: Shin TOEIC Test Kanzen Kouryaku;DS;2007;Misc;Gakken;20
15594;Puzzle Guzzle;PSP;2007;Puzzle;DHM Interactive;20
15597;Myth Makers: Super Kart GP;Wii;2007;Racing;Popcorn Arcade;20
15600;Frisbee Disc Freestyle / Frisbee Disc Golf;DS;2007;Sports;DSI Games;20
15622;Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere;PS2;2007;Adventure;Kadokawa Shoten;20
15623;Bakumatsu Renka: Karyuu Kenshi-den;PS2;2007;Adventure;D3Publisher;20
